Tỉnh/Thành phố,Tên trạm,Tổng lượng mưa,Thời gian cập nhập
Điện Biên,Pa Thơm PCTT,0.0,2026-01-24 19:18:00
Điện Biên,Pa Tần,0.0,2026-01-24 19:18:00
Điện Biên,Phì Nhừ 2,0.0,2026-01-24 19:18:00
Điện Biên,Phì Nhừ 3,0.0,2026-01-24 19:18:00
Điện Biên,Phì Nhừ 4,0.0,2026-01-24 19:18:00
Điện Biên,Phì Nhừ 5,0.0,2026-01-24 19:18:00
Điện Biên,Phìn Hồ,0.0,2026-01-24 19:18:00
Điện Biên,Phình Giàng 1,0.0,2026-01-24 19:18:00
Điện Biên,Phình Giàng 2,0.0,2026-01-24 19:18:00
Điện Biên,"Phình Sáng (Tuần Giáo, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Phình Sáng 1,0.0,2026-01-24 19:18:00
Điện Biên,Phình Sáng 2,0.0,2026-01-24 19:18:00
Điện Biên,"Pá Mỳ (Mường Nhé, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Pú Nhi 2,0.0,2026-01-24 19:18:00
Điện Biên,Pú Nhi 3,0.0,2026-01-24 19:18:00
Điện Biên,Pú Nhung,0.0,2026-01-24 19:18:00
Điện Biên,Pú Nhung 1,0.0,2026-01-24 19:18:00
Điện Biên,"Pú Xi (Tuần Giáo, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Quài Nưa,0.0,2026-01-24 19:18:00
Điện Biên,Quài Tở,0.0,2026-01-24 19:18:00
Điện Biên,Quảng Lâm,0.0,2026-01-24 19:18:00
Điện Biên,Sam Mứn 1,0.0,2026-01-24 19:18:00
Điện Biên,Sam Mứn 2,0.0,2026-01-24 19:18:00
Điện Biên,"Sen Thượng (Mường Nhé, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Si Pa Phìn,0.0,2026-01-24 19:18:00
Điện Biên,Si Pha Phìn,0.0,2026-01-24 19:18:00
Điện Biên,"Sín Chải (Tủa Chùa, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Sín Thầu,0.0,2026-01-24 19:18:00
Điện Biên,Sông Đà,0.0,2026-01-24 19:18:00
Điện Biên,"Ta Ma (Tuần Giáo, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Thanh Nưa 1,0.0,2026-01-24 19:18:00
Điện Biên,Trung Thu,0.0,2026-01-24 19:18:00
Điện Biên,Tây Trang,0.0,2026-01-24 19:18:00
Điện Biên,Tênh Phông,0.2,2026-01-24 19:18:00
Điện Biên,Tả Phìn 1,0.0,2026-01-24 19:18:00
Điện Biên,Tỏa Tình,0.0,2026-01-24 19:18:00
Điện Biên,"Tỏa Tình (Tuần Giáo, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Tủa Thàng,0.0,2026-01-24 19:18:00
Điện Biên,Xuân Lao,0.0,2026-01-24 19:18:00
Điện Biên,"Xá Nhè (Tủa Chùa, Điện Biên)",0.0,2026-01-24 19:18:00
Điện Biên,Xá Tổng,0.0,2026-01-24 19:18:00
Điện Biên,Xín Chải,0.0,2026-01-24 19:18:00
Điện Biên,phường Mường Lay,0.0,2026-01-24 19:18:00
Điện Biên,phường Điện Biên Phủ,0.0,2026-01-24 19:18:00
Điện Biên,xã Búng Lao,0.0,2026-01-24 19:18:00
Điện Biên,xã Chiềng Sinh,0.0,2026-01-24 19:18:00
Điện Biên,xã Chà Tở,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Chà,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Luân,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Lạn,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Mùn,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Nhà,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Nhé,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Phăng,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Pồn,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Toong,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Tùng,0.0,2026-01-24 19:18:00
Điện Biên,xã Mường Ảng,0.0,2026-01-24 19:18:00
Điện Biên,xã Na Sang,0.0,2026-01-24 19:18:00
Điện Biên,xã Na Son,0.0,2026-01-24 19:18:00
Điện Biên,xã Nà Hỳ,0.0,2026-01-24 19:18:00
Điện Biên,xã Nà Tấu,0.0,2026-01-24 19:18:00
Điện Biên,xã Núa Ngam,0.0,2026-01-24 19:18:00
Điện Biên,xã Nậm Kè,0.0,2026-01-24 19:18:00
Điện Biên,xã Nậm Nèn,0.0,2026-01-24 19:18:00
Điện Biên,xã Pa Ham,0.0,2026-01-24 19:18:00
Điện Biên,xã Phình Giàng,0.0,2026-01-24 19:18:00
Điện Biên,xã Pu Nhi,0.0,2026-01-24 19:18:00
Điện Biên,xã Pú Nhung,0.0,2026-01-24 19:18:00
Điện Biên,xã Quài Tở,0.0,2026-01-24 19:18:00
Điện Biên,xã Quảng Lâm,0.0,2026-01-24 19:18:00
Điện Biên,xã Sam Mứn,0.0,2026-01-24 19:18:00
Điện Biên,xã Si Pa Phìn,0.0,2026-01-24 19:18:00
Điện Biên,xã Sáng Nhè,0.0,2026-01-24 19:18:00
Điện Biên,xã Sín Chải,0.0,2026-01-24 19:18:00
Điện Biên,xã Sín Thầu,0.0,2026-01-24 19:18:00
Điện Biên,xã Sính Phình,0.0,2026-01-24 19:18:00
Điện Biên,xã Thanh An,0.0,2026-01-24 19:18:00
Điện Biên,xã Thanh Nưa,0.0,2026-01-24 19:18:00
Điện Biên,xã Thanh Yên,0.0,2026-01-24 19:18:00
Điện Biên,xã Tuần Giáo,0.0,2026-01-24 19:18:00
Điện Biên,xã Tìa Dình,0.0,2026-01-24 19:18:00
Điện Biên,xã Tủa Chùa,0.0,2026-01-24 19:18:00
Điện Biên,xã Tủa Thàng,0.0,2026-01-24 19:18:00
Điện Biên,xã Xa Dung,0.0,2026-01-24 19:18:00
Điện Biên,Đoàn Kết 2,0.0,2026-01-24 19:18:00
Điện Biên,Ẳng Cang 1,0.0,2026-01-24 19:18:00
Điện Biên,Ẳng Cang 2,0.0,2026-01-24 19:18:00
Điện Biên,Ẳng Nưa,0.0,2026-01-24 19:18:00
Điện Biên,Ẳng Tở,0.0,2026-01-24 19:18:00
Lai Châu,Bum Nưa,0.0,2026-01-24 19:18:00
Lai Châu,Bum Tở,0.0,2026-01-24 19:18:00
Lai Châu,Bình Lư 1,0.0,2026-01-24 19:18:00
Lai Châu,Bình Lư 2,0.0,2026-01-24 19:18:00
Lai Châu,Bình Lư 3,0.0,2026-01-24 19:18:00
Lai Châu,Bản Bo,0.0,2026-01-24 19:18:00
Lai Châu,Bản Giang,0.0,2026-01-24 19:18:00
Lai Châu,"Bản Lang (Phong Thổ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Bản Lang 2,0.0,2026-01-24 19:18:00
Lai Châu,"Cao Chải (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Chăn Nưa (Sìn Hồ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Chăn Nưa 1,0.0,2026-01-24 19:18:00
Lai Châu,Chăn Nưa 2,0.0,2026-01-24 19:18:00
Lai Châu,Căn Co 2,0.0,2026-01-24 19:18:00
Lai Châu,Căn Co 3,0.0,2026-01-24 19:18:00
Lai Châu,Dào San 2,0.0,2026-01-24 19:18:00
Lai Châu,Dào San 3,0.0,2026-01-24 19:18:00
Lai Châu,Hoang Thèn,0.0,2026-01-24 19:18:00
Lai Châu,Hoang Thèn 1,0.0,2026-01-24 19:18:00
Lai Châu,Hua Bum,0.0,2026-01-24 19:18:00
Lai Châu,Hua Bum 2,0.0,2026-01-24 19:18:00
Lai Châu,Hua Bum 3,0.0,2026-01-24 19:18:00
Lai Châu,"Huổi Cuổng (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Huổi Luông,0.0,2026-01-24 19:18:00
Lai Châu,Hồ Thầu,0.0,2026-01-24 19:18:00
Lai Châu,Hồ Thầu PCTT,0.0,2026-01-24 19:18:00
Lai Châu,Hồng Thu,1.2,2026-01-24 19:18:00
Lai Châu,Ka Lăng,0.0,2026-01-24 19:18:00
Lai Châu,Ka Lăng 2,0.0,2026-01-24 19:18:00
Lai Châu,Kan Hồ 1,0.0,2026-01-24 19:18:00
Lai Châu,Kan Hồ 2,0.0,2026-01-24 19:18:00
Lai Châu,Khoen On,0.0,2026-01-24 19:18:00
Lai Châu,"Khun Há (Tam Đường, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Khun Há 2 (Tam Đường, Lai Châu)",0.2,2026-01-24 19:18:00
Lai Châu,Khổng Lào 1,0.0,2026-01-24 19:18:00
Lai Châu,Làng Mô 1,0.2,2026-01-24 19:18:00
Lai Châu,Làng Mô 2,0.0,2026-01-24 19:18:00
Lai Châu,Lê Lợi,0.0,2026-01-24 19:18:00
Lai Châu,"Lùng Thàng (Sìn Hồ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Lản Nhì Thàng (Phong Thổ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Ma Ký,0.0,2026-01-24 19:18:00
Lai Châu,Ma Quai,0.0,2026-01-24 19:18:00
Lai Châu,Mù Cả,0.0,2026-01-24 19:18:00
Lai Châu,"Mù Cả (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Mù Sang,0.0,2026-01-24 19:18:00
Lai Châu,Mường Khoa,0.0,2026-01-24 19:18:00
Lai Châu,Mường Khoa 1,0.0,2026-01-24 19:18:00
Lai Châu,Mường Kim,0.0,2026-01-24 19:18:00
Lai Châu,"Mường Mít (Than Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Mường Mô 1,0.0,2026-01-24 19:18:00
Lai Châu,Mường Mô 2,0.0,2026-01-24 19:18:00
Lai Châu,Mường Mô 3,0.0,2026-01-24 19:18:00
Lai Châu,Mường Tè,0.0,2026-01-24 19:18:00
Lai Châu,Noong Hẻo,0.0,2026-01-24 19:18:00
Lai Châu,Nà Cang,0.0,2026-01-24 19:18:00
Lai Châu,Nà Tăm,0.0,2026-01-24 19:18:00
Lai Châu,Nùng Nàng,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Ban,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Ban (Sìn Hồ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Cha,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Cha (Sìn Hồ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Chà (Nậm Nhùn, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Cuổi,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Cuổi 2,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Cuổi 4,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Cần,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Cần (Tân Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Hàng 1 (Nậm Nhùn, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Hàng 2,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Hàng 2 (Nậm Nhùn, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Hàng 3,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Hăn 1,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Hăn 2,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Hăn 2 (Sìn Hồ, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Khao (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Khao 2,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Khăn - Tà Mít (Tân Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Loỏng,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Manh,0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Ngà (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Nậm Sỏ (Tân Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Nậm Sỏ 2,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Tăm 2,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Tăm 3,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Xe,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Xe 1,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Xe 2,0.0,2026-01-24 19:18:00
Lai Châu,Nậm Xe 3,0.0,2026-01-24 19:18:00
Lai Châu,Pa Nậm Cúm,0.0,2026-01-24 19:18:00
Lai Châu,Pa Thắng,0.0,2026-01-24 19:18:00
Lai Châu,Pa Tần,0.0,2026-01-24 19:18:00
Lai Châu,Pa Tần 2,0.0,2026-01-24 19:18:00
Lai Châu,Pa Vệ Sử 2,0.0,2026-01-24 19:18:00
Lai Châu,Pa Vệ Sử 3,0.0,2026-01-24 19:18:00
Lai Châu,Pa Vệ Sử 4,0.0,2026-01-24 19:18:00
Lai Châu,Pa Ủ,0.0,2026-01-24 19:18:00
Lai Châu,Pa Ủ 2,0.0,2026-01-24 19:18:00
Lai Châu,Pac Ma,0.0,2026-01-24 19:18:00
Lai Châu,"Pha Mu (Than Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Phu Nậm Sap,0.0,2026-01-24 19:18:00
Lai Châu,Phìn Hồ 3,2.2,2026-01-24 19:18:00
Lai Châu,"Phúc Khoa (Tân Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Phúc Than,0.0,2026-01-24 19:18:00
Lai Châu,Pu Sam Cáp,0.8,2026-01-24 19:18:00
Lai Châu,Pắc Ta,0.0,2026-01-24 19:18:00
Lai Châu,Pắc Ta PCTT,0.0,2026-01-24 19:18:00
Lai Châu,Sin Suối Hồ,0.2,2026-01-24 19:18:00
Lai Châu,Sì Lờ Lầu,0.0,2026-01-24 19:18:00
Lai Châu,Sơn Bình,0.0,2026-01-24 19:18:00
Lai Châu,Sơn Bình 2,0.2,2026-01-24 19:18:00
Lai Châu,"Ta Gia (Than Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Thu Lũm 2,0.0,2026-01-24 19:18:00
Lai Châu,Thân Thuộc,0.0,2026-01-24 19:18:00
Lai Châu,Thèn Sin,0.0,2026-01-24 19:18:00
Lai Châu,"Thị trấn Tân Uyên (Tân Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Trung Chải,0.0,2026-01-24 19:18:00
Lai Châu,Trung Đồng 1,0.0,2026-01-24 19:18:00
Lai Châu,Trung Đồng 2,0.0,2026-01-24 19:18:00
Lai Châu,Tà Gia 2,0.0,2026-01-24 19:18:00
Lai Châu,Tà Hừa,0.0,2026-01-24 19:18:00
Lai Châu,"Tà Hừa (Than Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,"Tà Mung (Than Uyên, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,Tà Mít,0.0,2026-01-24 19:18:00
Lai Châu,Tà Tổng 1,0.0,2026-01-24 19:18:00
Lai Châu,Tà Tổng 2,0.0,2026-01-24 19:18:00
Lai Châu,Tả Lèng,0.0,2026-01-24 19:18:00
Lai Châu,Tả Ngảo,0.0,2026-01-24 19:18:00
Lai Châu,"Tả Ngảo (Sìn Hồ, Lai Châu)",0.2,2026-01-24 19:18:00
Lai Châu,Tả Phìn,0.0,2026-01-24 19:18:00
Lai Châu,"Tủa Sín Chải (Sìn Hồ, Lai Châu)",0.2,2026-01-24 19:18:00
Lai Châu,Vàng Bó,0.0,2026-01-24 19:18:00
Lai Châu,Vàng Ma Chải,0.0,2026-01-24 19:18:00
Lai Châu,Xà Dề Phìn,0.0,2026-01-24 19:18:00
Lai Châu,"Xã Mường Tè (Mường Tè, Lai Châu)",0.0,2026-01-24 19:18:00
Lai Châu,phường Tân Phong,0.0,2026-01-24 19:18:00
Lai Châu,phường Đoàn Kết,0.0,2026-01-24 19:18:00
Lai Châu,xã Bum Nưa,0.0,2026-01-24 19:18:00
Lai Châu,xã Bum Tở,0.0,2026-01-24 19:18:00
Lai Châu,xã Bình Lư,0.0,2026-01-24 19:18:00
Lai Châu,xã Bản Bo,0.0,2026-01-24 19:18:00
Lai Châu,xã Dào San,0.0,2026-01-24 19:18:00
Lai Châu,xã Hua Bum,0.0,2026-01-24 19:18:00
Lai Châu,xã Hồng Thu,0.0,2026-01-24 19:18:00
Lai Châu,xã Khoen On,0.0,2026-01-24 19:18:00
Lai Châu,xã Khun Há,0.0,2026-01-24 19:18:00
Lai Châu,xã Khổng Lào,0.0,2026-01-24 19:18:00
Lai Châu,xã Lê Lợi,0.0,2026-01-24 19:18:00
Lai Châu,xã Mù Cả,0.0,2026-01-24 19:18:00
Lai Châu,xã Mường Khoa,0.0,2026-01-24 19:18:00
Lai Châu,xã Mường Kim,0.0,2026-01-24 19:18:00
Lai Châu,xã Mường Mô,0.0,2026-01-24 19:18:00
Lai Châu,xã Mường Than,0.0,2026-01-24 19:18:00
Lai Châu,xã Mường Tè,0.0,2026-01-24 19:18:00
Lai Châu,xã Nậm Cuổi,0.0,2026-01-24 19:18:00
Lai Châu,xã Nậm Hàng,0.0,2026-01-24 19:18:00
Lai Châu,xã Nậm Mạ,0.0,2026-01-24 19:18:00
Lai Châu,xã Nậm Sỏ,0.0,2026-01-24 19:18:00
Lai Châu,xã Nậm Tăm,0.0,2026-01-24 19:18:00
Lai Châu,xã Pa Tần,0.0,2026-01-24 19:18:00
Lai Châu,xã Pa Ủ,0.0,2026-01-24 19:18:00
Lai Châu,xã Phong Thổ,0.0,2026-01-24 19:18:00
Lai Châu,xã Pu Sam Cáp,0.0,2026-01-24 19:18:00
Lai Châu,xã Pắc Ta,0.0,2026-01-24 19:18:00
Lai Châu,xã Sin Suối Hồ,0.0,2026-01-24 19:18:00
Lai Châu,xã Sì Lở Lầu,0.0,2026-01-24 19:18:00
Lai Châu,xã Sìn Hồ,0.0,2026-01-24 19:18:00
Lai Châu,xã Than Uyên,0.0,2026-01-24 19:18:00
Lai Châu,xã Thu Lũm,0.0,2026-01-24 19:18:00
Lai Châu,xã Tà Tổng,0.0,2026-01-24 19:18:00
Lai Châu,xã Tân Uyên,0.0,2026-01-24 19:18:00
Lai Châu,xã Tả Lèng,0.0,2026-01-24 19:18:00
Lai Châu,xã Tủa Sín Chải,0.0,2026-01-24 19:18:00
Sơn La,Bon Phặng,0.0,2026-01-24 19:18:00
Sơn La,Bó Mười,0.0,2026-01-24 19:18:00
Sơn La,Bó Mười PCTT,0.0,2026-01-24 19:18:00
Sơn La,Bản Lầm,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Ban,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Bôm,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Bôm PCTT,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Chung 2,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Chăn,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Công,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Công 1,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Cọ,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Dong,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Hoa 2,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Khay,0.0,2026-01-24 19:18:00
Sơn La,"Chiềng Khay (Quỳnh Nhai, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Chiềng Khoa,1.4,2026-01-24 19:18:00
Sơn La,Chiềng Khoang,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Khoong 1,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Khừa,0.0,2026-01-24 19:18:00
Sơn La,"Chiềng Lao (Mường La, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Chiềng Lao 1,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Lao 2,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Mai,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Muôn,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Ngàm,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Ngần,0.0,2026-01-24 19:18:00
Sơn La,Chiềng On,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Pha,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Pha PCTT,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Sinh 1,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Sung,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Sại,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Xôm,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Đen,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Đông,0.0,2026-01-24 19:18:00
Sơn La,Chiềng Ơn,0.0,2026-01-24 19:18:00
Sơn La,"Chiềng Ơn (Chiềng Ơn, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Co Mạ,0.0,2026-01-24 19:18:00
Sơn La,Co Tòng,0.0,2026-01-24 19:18:00
Sơn La,Cà Nàng,0.0,2026-01-24 19:18:00
Sơn La,"Cà Nàng (Quỳnh Nhai, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Gia Phù,0.0,2026-01-24 19:18:00
Sơn La,Hang Chú,0.0,2026-01-24 19:18:00
Sơn La,Hua Nhàn,0.0,2026-01-24 19:18:00
Sơn La,Hua Trai,0.0,2026-01-24 19:18:00
Sơn La,Huy Tân 1,0.0,2026-01-24 19:18:00
Sơn La,Hồ Bản Mòn,0.0,2026-01-24 19:18:00
Sơn La,Hồ Chiềng Khoi,0.0,2026-01-24 19:18:00
Sơn La,Hồ Suối Hòm,0.0,2026-01-24 19:18:00
Sơn La,Km22,0.0,2026-01-24 19:18:00
Sơn La,Km46,0.0,2026-01-24 19:18:00
Sơn La,Long Hẹ 1,0.0,2026-01-24 19:18:00
Sơn La,Long Hẹ 1 PCTT,0.0,2026-01-24 19:18:00
Sơn La,Long Hẹ 2,0.2,2026-01-24 19:18:00
Sơn La,Làng Chếu 2,0.0,2026-01-24 19:18:00
Sơn La,Làng Chếu 4,0.0,2026-01-24 19:18:00
Sơn La,Lóng Phiêng,0.0,2026-01-24 19:18:00
Sơn La,Lóng Sập,0.4,2026-01-24 19:18:00
Sơn La,Muổi Nọi 1,0.0,2026-01-24 19:18:00
Sơn La,Mường Bang 1,0.0,2026-01-24 19:18:00
Sơn La,Mường Bám 1,0.0,2026-01-24 19:18:00
Sơn La,Mường Bám 1 PCTT,0.0,2026-01-24 19:18:00
Sơn La,Mường Bám 2,0.0,2026-01-24 19:18:00
Sơn La,Mường Bú,0.0,2026-01-24 19:18:00
Sơn La,Mường Chiên 2,0.0,2026-01-24 19:18:00
Sơn La,Mường Chiên 3,0.0,2026-01-24 19:18:00
Sơn La,Mường Chùm 1,0.0,2026-01-24 19:18:00
Sơn La,Mường Giàng,0.0,2026-01-24 19:18:00
Sơn La,Mường Giôn,0.0,2026-01-24 19:18:00
Sơn La,Mường Giôn PCTT,0.0,2026-01-24 19:18:00
Sơn La,Mường Khiêng,0.0,2026-01-24 19:18:00
Sơn La,"Mường Khiêng 1 (Thuận Châu, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,"Mường Khiêng 2 (Thuận Châu, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Mường Lèo,0.0,2026-01-24 19:18:00
Sơn La,Mường Lạn,0.0,2026-01-24 19:18:00
Sơn La,Mường Lựm,0.2,2026-01-24 19:18:00
Sơn La,Mường Sai 2,0.0,2026-01-24 19:18:00
Sơn La,Mường Sại,0.0,2026-01-24 19:18:00
Sơn La,Mường Sại PCTT,0.0,2026-01-24 19:18:00
Sơn La,Mường Thải,0.0,2026-01-24 19:18:00
Sơn La,Mường Trai,0.0,2026-01-24 19:18:00
Sơn La,Mường É,0.0,2026-01-24 19:18:00
Sơn La,Ngọc Chiến 1,0.0,2026-01-24 19:18:00
Sơn La,Ngọc Chiến 3,0.0,2026-01-24 19:18:00
Sơn La,Nà Bó,0.0,2026-01-24 19:18:00
Sơn La,Nà Ớt,0.0,2026-01-24 19:18:00
Sơn La,"Nậm Giôn (Mường La, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Nậm Lầu 2,0.0,2026-01-24 19:18:00
Sơn La,Nậm Lầu 3,0.0,2026-01-24 19:18:00
Sơn La,Nậm Păm,0.0,2026-01-24 19:18:00
Sơn La,"Nậm Păm (Nậm Păm, Mường La)",0.0,2026-01-24 19:18:00
Sơn La,Nậm Ét,0.0,2026-01-24 19:18:00
Sơn La,"Nậm Ét (Quỳnh Nhai, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Pha Khinh,0.0,2026-01-24 19:18:00
Sơn La,Phiêng Cằm 1,0.0,2026-01-24 19:18:00
Sơn La,Phiêng Khoài 1,0.0,2026-01-24 19:18:00
Sơn La,Phỏng Lái 1,0.0,2026-01-24 19:18:00
Sơn La,Phỏng Lái 2,0.0,2026-01-24 19:18:00
Sơn La,Pú Dảnh,0.0,2026-01-24 19:18:00
Sơn La,Púng Tra,0.0,2026-01-24 19:18:00
Sơn La,Pắc Ma,0.0,2026-01-24 19:18:00
Sơn La,Sam Kha,0.0,2026-01-24 19:18:00
Sơn La,Song Pe,0.0,2026-01-24 19:18:00
Sơn La,Sập Xa,0.0,2026-01-24 19:18:00
Sơn La,Sốp Cộp,0.0,2026-01-24 19:18:00
Sơn La,"Tang Phứng (Quỳnh Nhai, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Thuận Châu,0.0,2026-01-24 19:18:00
Sơn La,"Thủy điện Sơn La (Mường La, Sơn La)",0.0,2026-01-24 19:18:00
Sơn La,Tà Xùa 1,0.0,2026-01-24 19:18:00
Sơn La,Tà Xùa 2,0.0,2026-01-24 19:18:00
Sơn La,Tân Lang,0.0,2026-01-24 19:18:00
Sơn La,Tân Lập 1,0.4,2026-01-24 19:18:00
Sơn La,Tân Xuân,0.0,2026-01-24 19:18:00
Sơn La,Tú Nang,0.0,2026-01-24 19:18:00
Sơn La,Tạ Khoa,0.0,2026-01-24 19:18:00
Sơn La,Xím Vàng,0.0,2026-01-24 19:18:00
Sơn La,phường Chiềng An,0.0,2026-01-24 19:18:00
Sơn La,phường Chiềng Cơi,0.0,2026-01-24 19:18:00
Sơn La,phường Chiềng Sinh,0.0,2026-01-24 19:18:00
Sơn La,xã Bình Thuận,0.0,2026-01-24 19:18:00
Sơn La,xã Bắc Yên,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Hoa,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Hặc,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Khoong,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Khương,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng La,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Lao,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Mai,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Mung,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Sung,0.0,2026-01-24 19:18:00
Sơn La,xã Chiềng Sại,0.0,2026-01-24 19:18:00
Sơn La,xã Co Mạ,0.0,2026-01-24 19:18:00
Sơn La,xã Gia Phù,0.0,2026-01-24 19:18:00
